model,unfairness_metric,unfairness_weight,iteration,unfairness,kappa
GaussianNB,overall_accuracy_equality,2,62,0.0733977621035892,0.4249404600492112
GaussianNB,overall_accuracy_equality,2,63,0.09587685312982427,0.4401997823296495
GaussianNB,overall_accuracy_equality,2,64,0.12533299125500627,0.477509095730911
GaussianNB,overall_accuracy_equality,2,65,0.12343746207252804,0.48107668563708667
GaussianNB,overall_accuracy_equality,2,66,0.12362750907053233,0.47554587268767085
GaussianNB,overall_accuracy_equality,2,67,0.12476348157070832,0.47841859685895094
GaussianNB,overall_accuracy_equality,2,68,0.12454665949686372,0.48071908510411365
GaussianNB,overall_accuracy_equality,2,69,0.1218169467079449,0.48150463745037925
GaussianNB,overall_accuracy_equality,2,70,0.13362639288200878,0.4634530142395352
GaussianNB,overall_accuracy_equality,2,71,0.10052518484502673,0.40624732138762354
GaussianNB,overall_accuracy_equality,2,72,0.1252975331155956,0.4797029835645391
GaussianNB,overall_accuracy_equality,2,73,0.12602531050649016,0.48178505735827626
GaussianNB,overall_accuracy_equality,2,74,0.10944416471499038,0.4067227447108885
GaussianNB,overall_accuracy_equality,2,75,0.12370907891582039,0.47697232783001875
GaussianNB,overall_accuracy_equality,2,76,0.12398662023912804,0.4799236606211207
GaussianNB,overall_accuracy_equality,2,77,0.12435821870399469,0.48238937578907226
GaussianNB,overall_accuracy_equality,2,78,0.11744773803317579,0.40006154174851727
GaussianNB,overall_accuracy_equality,2,79,0.12672727649123802,0.47864048940634374
GaussianNB,overall_accuracy_equality,2,80,0.12385757639201539,0.47871669541777506
GaussianNB,overall_accuracy_equality,2,81,0.1235450205606407,0.4795054845137907
GaussianNB,overall_accuracy_equality,2,82,0.09948161097291491,0.407433225650883
GaussianNB,overall_accuracy_equality,2,83,0.1327001528942359,0.46388237141910554
GaussianNB,overall_accuracy_equality,2,84,0.12487311448220456,0.48075515193943597
GaussianNB,overall_accuracy_equality,2,85,0.11744783473977702,0.3669178942136084
GaussianNB,overall_accuracy_equality,2,86,0.11696302852564072,0.40746267042256834
GaussianNB,overall_accuracy_equality,2,87,0.10996197733316693,0.42553998925217873
GaussianNB,overall_accuracy_equality,2,88,0.12427757201812015,0.48097907065774903
GaussianNB,overall_accuracy_equality,2,89,0.12270872133499103,0.4775044763265262
GaussianNB,overall_accuracy_equality,2,90,0.12802050838520182,0.4203666602295779
GaussianNB,overall_accuracy_equality,2,91,0.12482051282051282,0.4748621099707333
GaussianNB,overall_accuracy_equality,2,92,0.12490384615384617,0.47965783643909293
GaussianNB,overall_accuracy_equality,2,93,0.12499699716219026,0.4801985885917249
GaussianNB,overall_accuracy_equality,2,94,0.12327341416355125,0.48101289111831347
GaussianNB,overall_accuracy_equality,2,95,0.12251311895005207,0.4823341204505682
GaussianNB,overall_accuracy_equality,2,96,0.07981577486413821,0.3291742340861829
GaussianNB,overall_accuracy_equality,2,97,0.12275158453506205,0.4819483476878227
GaussianNB,overall_accuracy_equality,2,98,0.09562658924028775,0.37262442781781446
GaussianNB,overall_accuracy_equality,2,99,0.12136321346704476,0.41191178710043463
GaussianNB,overall_accuracy_equality,2,100,0.1251318266193073,0.4770140031697293
GaussianNB,overall_accuracy_equality,3,1,0.09158116905315197,0.35978398066361006
GaussianNB,overall_accuracy_equality,3,2,0.055930650408891364,0.2735305007042914
GaussianNB,overall_accuracy_equality,3,3,0.07474244170645528,0.35077774320668675
GaussianNB,overall_accuracy_equality,3,4,0.11795435637107862,0.4141079202567196
GaussianNB,overall_accuracy_equality,3,5,0.12411040795237346,0.4769997271069982
GaussianNB,overall_accuracy_equality,3,6,0.12347750668203081,0.480801725679463
GaussianNB,overall_accuracy_equality,3,7,0.11941291121716344,0.32186482252045745
GaussianNB,overall_accuracy_equality,3,8,0.10296199490819521,0.4154031243045547
GaussianNB,overall_accuracy_equality,3,9,0.08631943554117594,0.35462808816741054
GaussianNB,overall_accuracy_equality,3,10,0.09702477545855898,0.3260496123840326
GaussianNB,overall_accuracy_equality,3,11,0.12046791670975462,0.35515172638114856
GaussianNB,overall_accuracy_equality,3,12,0.07343635642113633,0.3371882779843256
GaussianNB,overall_accuracy_equality,3,13,0.10700207576668008,0.346834301374186
GaussianNB,overall_accuracy_equality,3,14,0.08560170751642512,0.36576489555841196
GaussianNB,overall_accuracy_equality,3,15,0.07401598840780238,0.35895553252516293
GaussianNB,overall_accuracy_equality,3,16,0.10492893406029,0.40979463619354295
GaussianNB,overall_accuracy_equality,3,17,0.0921732369583321,0.36524353112281827
GaussianNB,overall_accuracy_equality,3,18,0.110225314525461,0.3499082983232943
