model,unfairness_metric,unfairness_weight,iteration,unfairness,kappa
GaussianNB,all_equality,4,61,0.024321285766496004,0.0
GaussianNB,all_equality,4,62,0.06932718411648484,0.07772994004337286
GaussianNB,all_equality,4,63,0.08591612606024696,0.12710523787832306
GaussianNB,all_equality,4,64,0.026831711772888244,0.0
GaussianNB,all_equality,4,65,0.12218717647951044,0.14731891362721672
GaussianNB,all_equality,4,66,0.05216376975167963,0.13607470599924132
GaussianNB,all_equality,4,67,0.11230549764266604,0.07263219058686812
GaussianNB,all_equality,4,68,0.05714443336315553,0.05789133247089265
GaussianNB,all_equality,4,69,0.1289417854550422,0.13721292016916137
GaussianNB,all_equality,4,70,0.06633295731137667,0.12495137459472999
GaussianNB,all_equality,4,71,0.05056681782622504,0.05261622252480061
GaussianNB,all_equality,4,72,0.07946102152387896,0.019607843137254916
GaussianNB,all_equality,4,73,0.14654177627997317,0.1572860555670118
GaussianNB,all_equality,4,74,0.0811778988560587,0.11012875340275485
GaussianNB,all_equality,4,75,0.07097125426479065,0.06903980303652033
GaussianNB,all_equality,4,76,0.06157670704789244,0.1126876876876877
GaussianNB,all_equality,4,77,0.04945653323428595,0.05040594816044866
GaussianNB,all_equality,4,78,0.04210659982365833,0.049449407853729505
GaussianNB,all_equality,4,79,0.06091104016362247,0.07950631458094143
GaussianNB,all_equality,4,80,0.1995322681474489,0.20878412961265003
GaussianNB,all_equality,4,81,0.08055750293662867,0.05393053016453381
GaussianNB,all_equality,4,82,0.08301057633593327,0.03002172624925936
GaussianNB,all_equality,4,83,0.07588741617786421,0.07838788705014102
GaussianNB,all_equality,4,84,0.039224314197503676,0.04553314121037466
GaussianNB,all_equality,4,85,0.057287514679282864,0.055424528301886794
GaussianNB,all_equality,4,86,0.13451924759736938,0.13873861817312907
GaussianNB,all_equality,4,87,0.1424976097492369,0.12519529531710058
GaussianNB,all_equality,4,88,0.05300948547481602,0.010165304959148802
GaussianNB,all_equality,4,89,0.12101122861051708,0.11065699253596756
GaussianNB,all_equality,4,90,0.06235178625671951,0.08445255982688551
GaussianNB,all_equality,4,91,0.07784412547191838,0.11991423453707675
GaussianNB,all_equality,4,92,0.07591638849403332,0.06332600893231138
GaussianNB,all_equality,4,93,0.18706151568848828,0.1513485989111006
GaussianNB,all_equality,4,94,0.10277706610318213,0.12933631272318197
GaussianNB,all_equality,4,95,0.0429723935522606,0.0
GaussianNB,all_equality,4,96,0.036720239183526,0.029882604055496254
GaussianNB,all_equality,4,97,0.025153860552613833,0.0
GaussianNB,all_equality,4,98,0.142058605742456,0.1425349169927761
GaussianNB,all_equality,4,99,0.08950626459863135,0.04044937555753794
GaussianNB,all_equality,4,100,0.09121366720822574,0.12603303124410925
LogisticRegression,overall_accuracy_equality,0,1,0.0792054634862854,0.1346031520888256
LogisticRegression,overall_accuracy_equality,0,2,0.1156084656084656,0.20962992990404064
LogisticRegression,overall_accuracy_equality,0,3,0.06453979585881031,0.1773076513935854
LogisticRegression,overall_accuracy_equality,0,4,0.09968616380095684,0.21892783491642895
LogisticRegression,overall_accuracy_equality,0,5,0.0394083016618228,0.2018671360403589
LogisticRegression,overall_accuracy_equality,0,6,0.10900043126896189,0.2038599254725141
LogisticRegression,overall_accuracy_equality,0,7,0.0700838624108075,0.19457701619696569
LogisticRegression,overall_accuracy_equality,0,8,0.07857469867463206,0.1861485572259357
LogisticRegression,overall_accuracy_equality,0,9,0.0791215079562064,0.29605561434737804
LogisticRegression,overall_accuracy_equality,0,10,0.042919819504903395,0.22988275291436633
LogisticRegression,overall_accuracy_equality,0,11,0.11472847156288943,0.21115084613847213
LogisticRegression,overall_accuracy_equality,0,12,0.09106390558335636,0.2671735379338228
LogisticRegression,overall_accuracy_equality,0,13,0.13164755827276858,0.20715759339185838
LogisticRegression,overall_accuracy_equality,0,14,0.0503892700590336,0.31324806886962464
LogisticRegression,overall_accuracy_equality,0,15,0.1121699491286131,0.1875287102102627
LogisticRegression,overall_accuracy_equality,0,16,0.12426648775801497,0.28929263473925315
LogisticRegression,overall_accuracy_equality,0,17,0.030912182911610853,0.22652654620036553
LogisticRegression,overall_accuracy_equality,0,18,0.08027478485811822,0.20579017030327446
LogisticRegression,overall_accuracy_equality,0,19,0.08091312768086223,0.22331112036295386
LogisticRegression,overall_accuracy_equality,0,20,0.07424117549117548,0.2001144169522763
LogisticRegression,overall_accuracy_equality,0,21,0.12178221553221558,0.21044884650169968
LogisticRegression,overall_accuracy_equality,0,22,0.02565567399511437,0.25700530883928074
LogisticRegression,overall_accuracy_equality,0,23,0.12977539801462779,0.2475921335454626
LogisticRegression,overall_accuracy_equality,0,24,0.06662652806341103,0.17005138795762798
LogisticRegression,overall_accuracy_equality,0,25,0.08852538178196073,0.2177128246626782
LogisticRegression,overall_accuracy_equality,0,26,0.10951272688361888,0.20210836096293974
LogisticRegression,overall_accuracy_equality,0,27,0.09801326208325598,0.16291822394917022
LogisticRegression,overall_accuracy_equality,0,28,0.025516628885216497,0.19573838348888137
LogisticRegression,overall_accuracy_equality,0,29,0.09430431178251603,0.23953086341197585
LogisticRegression,overall_accuracy_equality,0,30,0.059157634211821825,0.2528507790923918
LogisticRegression,overall_accuracy_equality,0,31,0.08525466081227548,0.20386895849744713
LogisticRegression,overall_accuracy_equality,0,32,0.10323185097732704,0.2707789456063755
LogisticRegression,overall_accuracy_equality,0,33,0.056151129538182964,0.1634839071229339
LogisticRegression,overall_accuracy_equality,0,34,0.08060482560482563,0.18425902638634586
LogisticRegression,overall_accuracy_equality,0,35,0.06846619246504829,0.17432662956408007
LogisticRegression,overall_accuracy_equality,0,36,0.07913812410252571,0.20650363536263894
LogisticRegression,overall_accuracy_equality,0,37,0.1807754236920904,0.1800039252282703
LogisticRegression,overall_accuracy_equality,0,38,0.1184626875158912,0.18855690337461845
LogisticRegression,overall_accuracy_equality,0,39,0.07990230024221251,0.19906678879861306
LogisticRegression,overall_accuracy_equality,0,40,0.11843250683460835,0.26640799558406814
LogisticRegression,overall_accuracy_equality,0,41,0.1188419871765621,0.19798458062022153
LogisticRegression,overall_accuracy_equality,0,42,0.0783284679600357,0.2194535295842807
LogisticRegression,overall_accuracy_equality,0,43,0.08306689255229269,0.2487423274166027
LogisticRegression,overall_accuracy_equality,0,44,0.10689134779251458,0.18314996707516004
LogisticRegression,overall_accuracy_equality,0,45,0.10108822373645826,0.15126960936398107
LogisticRegression,overall_accuracy_equality,0,46,0.11576733335314571,0.18910062262058025
LogisticRegression,overall_accuracy_equality,0,47,0.08804534043378438,0.17463683761694895
LogisticRegression,overall_accuracy_equality,0,48,0.12780118097433124,0.2342460292852225
LogisticRegression,overall_accuracy_equality,0,49,0.1051539915418706,0.17272843245168742
LogisticRegression,overall_accuracy_equality,0,50,0.04732228796229232,0.17148743074271278
LogisticRegression,overall_accuracy_equality,0,51,0.1273316677483344,0.2624276486663294
LogisticRegression,overall_accuracy_equality,0,52,0.09195878332985971,0.3028262429550831
LogisticRegression,overall_accuracy_equality,0,53,0.0956049410672972,0.1382375497707167
LogisticRegression,overall_accuracy_equality,0,54,0.1300925745967999,0.3055008422856904
LogisticRegression,overall_accuracy_equality,0,55,0.10507552043053184,0.17155595775156637
LogisticRegression,overall_accuracy_equality,0,56,0.13901238760499252,0.23204490570500108
LogisticRegression,overall_accuracy_equality,0,57,0.09129291750034654,0.1853529322039622
LogisticRegression,overall_accuracy_equality,0,58,0.08834048436308164,0.23431132746483868
LogisticRegression,overall_accuracy_equality,0,59,0.09150336727025059,0.2222033261760241
LogisticRegression,overall_accuracy_equality,0,60,0.10604026440614832,0.18793241374931316
LogisticRegression,overall_accuracy_equality,0,61,0.060741174098349116,0.23401128972009286
LogisticRegression,overall_accuracy_equality,0,62,0.0858844193647349,0.22955436295971954
LogisticRegression,overall_accuracy_equality,0,63,0.09768143746981621,0.23801150139577446
LogisticRegression,overall_accuracy_equality,0,64,0.037763845459923895,0.2077299722768833
LogisticRegression,overall_accuracy_equality,0,65,0.1699491451317888,0.2651394049347201
LogisticRegression,overall_accuracy_equality,0,66,0.09298131633657947,0.27243313273262965
LogisticRegression,overall_accuracy_equality,0,67,0.14010297088689108,0.13079973387678392
LogisticRegression,overall_accuracy_equality,0,68,0.12329184252821204,0.13974803145985779
LogisticRegression,overall_accuracy_equality,0,69,0.0788017294696719,0.1674947556789659
LogisticRegression,overall_accuracy_equality,0,70,0.14591909733095068,0.22229109688920531
LogisticRegression,overall_accuracy_equality,0,71,0.08361449204803634,0.16548045500234537
LogisticRegression,overall_accuracy_equality,0,72,0.09683144683188033,0.22743443629806623
LogisticRegression,overall_accuracy_equality,0,73,0.09432277122661045,0.166044822959229
LogisticRegression,overall_accuracy_equality,0,74,0.09422644390966309,0.24696524383590943
LogisticRegression,overall_accuracy_equality,0,75,0.062230671976258256,0.2065301809436114
LogisticRegression,overall_accuracy_equality,0,76,0.06408767865103243,0.17984046376631907
LogisticRegression,overall_accuracy_equality,0,77,0.07263451850837435,0.19175584673004298
LogisticRegression,overall_accuracy_equality,0,78,0.0887311291813363,0.1664170373757843
LogisticRegression,overall_accuracy_equality,0,79,0.04619136584239561,0.19582822483844073
LogisticRegression,overall_accuracy_equality,0,80,0.1460604302706669,0.1931840127705415
LogisticRegression,overall_accuracy_equality,0,81,0.0855949550346102,0.23265594963950006
LogisticRegression,overall_accuracy_equality,0,82,0.1264841203800014,0.17939541461818304
LogisticRegression,overall_accuracy_equality,0,83,0.06769275336110206,0.22542342322230607
LogisticRegression,overall_accuracy_equality,0,84,0.08931032735380562,0.27285485471245163
LogisticRegression,overall_accuracy_equality,0,85,0.13243087337909995,0.14846610723772807
LogisticRegression,overall_accuracy_equality,0,86,0.12335497835497834,0.2569489983047406
LogisticRegression,overall_accuracy_equality,0,87,0.09856465811312322,0.24046077730818988
LogisticRegression,overall_accuracy_equality,0,88,0.11275751323219682,0.18818947967330255
LogisticRegression,overall_accuracy_equality,0,89,0.11934581536600283,0.19103647528261902
LogisticRegression,overall_accuracy_equality,0,90,0.12508863258460376,0.16992994205425896
LogisticRegression,overall_accuracy_equality,0,91,0.08720903254938103,0.24124572035180733
LogisticRegression,overall_accuracy_equality,0,92,0.12315902374482043,0.17660667330528118
LogisticRegression,overall_accuracy_equality,0,93,0.055620156938785886,0.18419362341729045
LogisticRegression,overall_accuracy_equality,0,94,0.20953377253057764,0.2897809801988591
LogisticRegression,overall_accuracy_equality,0,95,0.1373091733876573,0.18913265031099483
LogisticRegression,overall_accuracy_equality,0,96,0.16292661792258537,0.18505216334019428
LogisticRegression,overall_accuracy_equality,0,97,0.0942154590079193,0.20188535148059153
LogisticRegression,overall_accuracy_equality,0,98,0.0630561766899298,0.2332676744555329
LogisticRegression,overall_accuracy_equality,0,99,0.07143409846921794,0.23107410000555562
LogisticRegression,overall_accuracy_equality,0,100,0.0925802758635218,0.2589736776125653
LogisticRegression,overall_accuracy_equality,1,1,0.12411782281645292,0.20632504827042544
LogisticRegression,overall_accuracy_equality,1,2,0.12270723104056437,0.15343421660807371
LogisticRegression,overall_accuracy_equality,1,3,0.09739244016978796,0.2169731155869524
LogisticRegression,overall_accuracy_equality,1,4,0.050519161232996934,0.14271766033990577
LogisticRegression,overall_accuracy_equality,1,5,0.03024818665076881,0.1975667564179001
LogisticRegression,overall_accuracy_equality,1,6,0.05247369914440367,0.17242376314634575
LogisticRegression,overall_accuracy_equality,1,7,0.08428908556911988,0.20723682509087915
LogisticRegression,overall_accuracy_equality,1,8,0.04703080119968861,0.2111558186135623
LogisticRegression,overall_accuracy_equality,1,9,0.10262736365057039,0.26767669944682204
LogisticRegression,overall_accuracy_equality,1,10,0.06277166132510617,0.22700508364784044
LogisticRegression,overall_accuracy_equality,1,11,0.09652477137504167,0.21113694112251438
LogisticRegression,overall_accuracy_equality,1,12,0.08988941836195838,0.2147809910225692
LogisticRegression,overall_accuracy_equality,1,13,0.08093012490993745,0.1862281719540489
LogisticRegression,overall_accuracy_equality,1,14,0.09349432916141873,0.18801098415700082
LogisticRegression,overall_accuracy_equality,1,15,0.07966273833364404,0.24118997868954625
LogisticRegression,overall_accuracy_equality,1,16,0.08610903792791158,0.2734274923327542
LogisticRegression,overall_accuracy_equality,1,17,0.07741093700761895,0.26685332104217385
LogisticRegression,overall_accuracy_equality,1,18,0.06698176198176195,0.24620743160583508
LogisticRegression,overall_accuracy_equality,1,19,0.059416270228627194,0.2769419596101296
LogisticRegression,overall_accuracy_equality,1,20,0.07890942390942392,0.22646540390950717
LogisticRegression,overall_accuracy_equality,1,21,0.1290803790803791,0.19975338807466048
LogisticRegression,overall_accuracy_equality,1,22,0.04727455810900186,0.23742237522813847
LogisticRegression,overall_accuracy_equality,1,23,0.06601757605795014,0.18339073821380952
LogisticRegression,overall_accuracy_equality,1,24,0.08699655881730337,0.10966706994892722
LogisticRegression,overall_accuracy_equality,1,25,0.02678365129023022,0.17322288906490288
LogisticRegression,overall_accuracy_equality,1,26,0.05415232263823816,0.15129304235966787
LogisticRegression,overall_accuracy_equality,1,27,0.05548136100548251,0.13499791575533812
LogisticRegression,overall_accuracy_equality,1,28,0.10421404128849164,0.1630059952669762
LogisticRegression,overall_accuracy_equality,1,29,0.0754825060108163,0.24697328541209523
LogisticRegression,overall_accuracy_equality,1,30,0.079083451167796,0.2586644738262668
LogisticRegression,overall_accuracy_equality,1,31,0.05830499129156283,0.11282718319093854
LogisticRegression,overall_accuracy_equality,1,32,0.10753549280374153,0.20170793176172358
LogisticRegression,overall_accuracy_equality,1,33,0.05226843639145545,0.26103040846492387
LogisticRegression,overall_accuracy_equality,1,34,0.12028751153751154,0.13969329777702025
LogisticRegression,overall_accuracy_equality,1,35,0.13376564320500248,0.2454933838446235
LogisticRegression,overall_accuracy_equality,1,36,0.08867699531902846,0.18815264611262308
LogisticRegression,overall_accuracy_equality,1,37,0.17932200057200057,0.12416118647747126
LogisticRegression,overall_accuracy_equality,1,38,0.08672657640478008,0.14225408123159342
LogisticRegression,overall_accuracy_equality,1,39,0.03131787151523996,0.23579478237776388
LogisticRegression,overall_accuracy_equality,1,40,0.15850744724801166,0.2861244404890008
LogisticRegression,overall_accuracy_equality,1,41,0.10937176834106845,0.0690299472604956
LogisticRegression,overall_accuracy_equality,1,42,0.12479777640942222,0.21576706954224356
LogisticRegression,overall_accuracy_equality,1,43,0.09630761872110102,0.19362871332221504
LogisticRegression,overall_accuracy_equality,1,44,0.07965796042734666,0.22185104057041696
LogisticRegression,overall_accuracy_equality,1,45,0.15818806704216432,0.09988430500264814
LogisticRegression,overall_accuracy_equality,1,46,0.04845238714374869,0.19894487981159584
LogisticRegression,overall_accuracy_equality,1,47,0.06380753590421788,0.21372705108467505
LogisticRegression,overall_accuracy_equality,1,48,0.12032716545683744,0.1254787413984402
LogisticRegression,overall_accuracy_equality,1,49,0.10310134762546921,0.16477730654042747
LogisticRegression,overall_accuracy_equality,1,50,0.09439801402099522,0.19804808733701854
LogisticRegression,overall_accuracy_equality,1,51,0.10574755158088497,0.21481185018508836
LogisticRegression,overall_accuracy_equality,1,52,0.05009092544266133,0.22784508678602824
LogisticRegression,overall_accuracy_equality,1,53,0.14862272579615946,0.15576780850282823
LogisticRegression,overall_accuracy_equality,1,54,0.1895449185842482,0.2575006424782813
LogisticRegression,overall_accuracy_equality,1,55,0.09482734710583765,0.19458143452127577
LogisticRegression,overall_accuracy_equality,1,56,0.14369832088852746,0.16598714053665525
LogisticRegression,overall_accuracy_equality,1,57,0.07077350019445497,0.20362311085792764
LogisticRegression,overall_accuracy_equality,1,58,0.07136918382913807,0.14588629994430571
LogisticRegression,overall_accuracy_equality,1,59,0.09677973590267505,0.22402633073171646
LogisticRegression,overall_accuracy_equality,1,60,0.14730910731522195,0.17122413668528624
LogisticRegression,overall_accuracy_equality,1,61,0.044349750856563175,0.21218123740122066
LogisticRegression,overall_accuracy_equality,1,62,0.09016391338965224,0.23121457174767604
LogisticRegression,overall_accuracy_equality,1,63,0.10192720825970464,0.28418527643442787
LogisticRegression,overall_accuracy_equality,1,64,0.05342310766330374,0.19833588159155413
LogisticRegression,overall_accuracy_equality,1,65,0.08540520644792715,0.28649985583112436
LogisticRegression,overall_accuracy_equality,1,66,0.1420228097530729,0.25822728813169127
LogisticRegression,overall_accuracy_equality,1,67,0.12349193231345562,0.17910747974710223
LogisticRegression,overall_accuracy_equality,1,68,0.0755626844722424,0.1112678020484098
LogisticRegression,overall_accuracy_equality,1,69,0.1555338677864784,0.17770043079172107
LogisticRegression,overall_accuracy_equality,1,70,0.12386695371571302,0.19625137980215987
LogisticRegression,overall_accuracy_equality,1,71,0.02821283674131772,0.19563581276992795
LogisticRegression,overall_accuracy_equality,1,72,0.07061046736051073,0.16125106201030276
LogisticRegression,overall_accuracy_equality,1,73,0.08146921496551995,0.2508304396595019
LogisticRegression,overall_accuracy_equality,1,74,0.0836141950349773,0.16660488470081716
LogisticRegression,overall_accuracy_equality,1,75,0.05137665658360194,0.3041690351725696
LogisticRegression,overall_accuracy_equality,1,76,0.09841115677405082,0.1845724725505035
LogisticRegression,overall_accuracy_equality,1,77,0.11588229902017089,0.17340561464455706
LogisticRegression,overall_accuracy_equality,1,78,0.1317745350267147,0.1891018574191939
LogisticRegression,overall_accuracy_equality,1,79,0.07543700578597606,0.21812806977683366
LogisticRegression,overall_accuracy_equality,1,80,0.045694343214981614,0.15002069188820263
LogisticRegression,overall_accuracy_equality,1,81,0.08681130069061108,0.2091902774943521
LogisticRegression,overall_accuracy_equality,1,82,0.09879940711462454,0.21506995265921855
LogisticRegression,overall_accuracy_equality,1,83,0.08924358591658274,0.2512214780095102
LogisticRegression,overall_accuracy_equality,1,84,0.1287052573665846,0.23560064343795356
LogisticRegression,overall_accuracy_equality,1,85,0.05224605898804979,0.24705053187470202
LogisticRegression,overall_accuracy_equality,1,86,0.12919205794205796,0.17208014790813042
LogisticRegression,overall_accuracy_equality,1,87,0.04083531936244297,0.13739501440050236
LogisticRegression,overall_accuracy_equality,1,88,0.11847540645009001,0.1837088070385579
LogisticRegression,overall_accuracy_equality,1,89,0.15752727166569994,0.17047227679100782
LogisticRegression,overall_accuracy_equality,1,90,0.03709623067326859,0.10879617856583648
LogisticRegression,overall_accuracy_equality,1,91,0.1419972676382995,0.21679906585545122
LogisticRegression,overall_accuracy_equality,1,92,0.08022393146987597,0.21930450841228766
LogisticRegression,overall_accuracy_equality,1,93,0.06070057354190719,0.17891027124681613
LogisticRegression,overall_accuracy_equality,1,94,0.09762012799026426,0.21620091190684804
LogisticRegression,overall_accuracy_equality,1,95,0.09354822343916572,0.2009396732280326
LogisticRegression,overall_accuracy_equality,1,96,0.08807308460957991,0.20471410521923888
LogisticRegression,overall_accuracy_equality,1,97,0.11769955131034637,0.20192501554822853
LogisticRegression,overall_accuracy_equality,1,98,0.12795433256310995,0.22489734397609076
LogisticRegression,overall_accuracy_equality,1,99,0.08841876013169131,0.2008232041254483
LogisticRegression,overall_accuracy_equality,1,100,0.061458895650593925,0.16465465689828324
LogisticRegression,overall_accuracy_equality,2,1,0.08468206451083163,0.10940345352601971
LogisticRegression,overall_accuracy_equality,2,2,0.10352733686067024,0.19407622777649913
LogisticRegression,overall_accuracy_equality,2,3,0.08366235043092629,0.2989971320073882
LogisticRegression,overall_accuracy_equality,2,4,0.09198440374087768,0.16724750934949378
LogisticRegression,overall_accuracy_equality,2,5,0.08264253732270163,0.2306343879890072
LogisticRegression,overall_accuracy_equality,2,6,0.0566596373258893,0.1957860263891237
LogisticRegression,overall_accuracy_equality,2,7,0.08650749697660451,0.09091147417274126
LogisticRegression,overall_accuracy_equality,2,8,0.11261479831516476,0.20453064829267714
LogisticRegression,overall_accuracy_equality,2,9,0.12459667411268305,0.19208547507340457
LogisticRegression,overall_accuracy_equality,2,10,0.07377289697552325,0.17268706303055853
LogisticRegression,overall_accuracy_equality,2,11,0.05793309507468811,0.19618895008084944
LogisticRegression,overall_accuracy_equality,2,12,0.1103979849288774,0.24281744547693274
LogisticRegression,overall_accuracy_equality,2,13,0.10002489499605578,0.17257711708211312
LogisticRegression,overall_accuracy_equality,2,14,0.11425276701279913,0.2058691069065286
LogisticRegression,overall_accuracy_equality,2,15,0.07738384961167138,0.14985365355593036
LogisticRegression,overall_accuracy_equality,2,16,0.05692560696095436,0.26648056579021073
LogisticRegression,overall_accuracy_equality,2,17,0.05548330971242871,0.19848117800467666
LogisticRegression,overall_accuracy_equality,2,18,0.1488960618127285,0.19855975978636606
LogisticRegression,overall_accuracy_equality,2,19,0.061087796642716546,0.18675396550257303
LogisticRegression,overall_accuracy_equality,2,20,0.09708916083916085,0.16575817920125122
LogisticRegression,overall_accuracy_equality,2,21,0.0671358483858484,0.23641512059137118
LogisticRegression,overall_accuracy_equality,2,22,0.059850505645808766,0.1461532959757024
LogisticRegression,overall_accuracy_equality,2,23,0.09800289883769184,0.21190480407547463
LogisticRegression,overall_accuracy_equality,2,24,0.03317977102596292,0.16772012689357738
LogisticRegression,overall_accuracy_equality,2,25,0.07343283543941437,0.22759987240189453
LogisticRegression,overall_accuracy_equality,2,26,0.05041386408757301,0.2524035621669559
LogisticRegression,overall_accuracy_equality,2,27,0.05040138702347574,0.12327682140822738
LogisticRegression,overall_accuracy_equality,2,28,0.06389369929426558,0.18663606099563732
LogisticRegression,overall_accuracy_equality,2,29,0.07314990066152288,0.1782852234532467
LogisticRegression,overall_accuracy_equality,2,30,0.12088224814295562,0.24819998345236235
LogisticRegression,overall_accuracy_equality,2,31,0.08368040368409017,0.07389607172877549
LogisticRegression,overall_accuracy_equality,2,32,0.08178974915699777,0.25170448909333876
LogisticRegression,overall_accuracy_equality,2,33,0.1298534532065958,0.25856755506957363
LogisticRegression,overall_accuracy_equality,2,34,0.15581370331370334,0.21574177599848773
LogisticRegression,overall_accuracy_equality,2,35,0.1355489952457916,0.23024929221918808
LogisticRegression,overall_accuracy_equality,2,36,0.1442666411934617,0.2018718230183651
LogisticRegression,overall_accuracy_equality,2,37,0.16073745282078616,0.15950139449284056
LogisticRegression,overall_accuracy_equality,2,38,0.1199389778794813,0.17537906152211322
LogisticRegression,overall_accuracy_equality,2,39,0.10842134391476499,0.20949900094736604
LogisticRegression,overall_accuracy_equality,2,40,0.1017045303193519,0.23624160362042926
LogisticRegression,overall_accuracy_equality,2,41,0.08276186938481708,0.1194549898686191
LogisticRegression,overall_accuracy_equality,2,42,0.12769972588056,0.23777827622852168
LogisticRegression,overall_accuracy_equality,2,43,0.07916519013310648,0.19802904627564547
LogisticRegression,overall_accuracy_equality,2,44,0.043514384579664084,0.18871104803443797
LogisticRegression,overall_accuracy_equality,2,45,0.13027338512181946,0.13703477674084216
LogisticRegression,overall_accuracy_equality,2,46,0.10785216499747391,0.25349024280972865
LogisticRegression,overall_accuracy_equality,2,47,0.10585017099605203,0.20193372912793364
LogisticRegression,overall_accuracy_equality,2,48,0.16085462725050828,0.12519949917113737
LogisticRegression,overall_accuracy_equality,2,49,0.12679361437517236,0.1947858992625138
LogisticRegression,overall_accuracy_equality,2,50,0.1154592957844813,0.2351549722045507
LogisticRegression,overall_accuracy_equality,2,51,0.10144934769934769,0.13653170034420484
LogisticRegression,overall_accuracy_equality,2,52,0.07038582223367418,0.28534286783145146
LogisticRegression,overall_accuracy_equality,2,53,0.10423448291753226,0.17850196889162478
LogisticRegression,overall_accuracy_equality,2,54,0.12532374487445702,0.2568633380841985
LogisticRegression,overall_accuracy_equality,2,55,0.1289789382130739,0.17613699682116998
LogisticRegression,overall_accuracy_equality,2,56,0.09190915772361472,0.2299176564376508
LogisticRegression,overall_accuracy_equality,2,57,0.050985012031106836,0.16242780046928745
LogisticRegression,overall_accuracy_equality,2,58,0.0396586575133486,0.19747142675215118
LogisticRegression,overall_accuracy_equality,2,59,0.07308385589140186,0.2507519178234027
LogisticRegression,overall_accuracy_equality,2,60,0.12367998553121712,0.2580462537967865
LogisticRegression,overall_accuracy_equality,2,61,0.13634354943271065,0.20533245549026305
LogisticRegression,overall_accuracy_equality,2,62,0.12080741877743281,0.19499739713851932
LogisticRegression,overall_accuracy_equality,2,63,0.07288641302988502,0.258787867873043
LogisticRegression,overall_accuracy_equality,2,64,0.05298351445410271,0.249846679766789
LogisticRegression,overall_accuracy_equality,2,65,0.12400630659805317,0.2407565311904797
LogisticRegression,overall_accuracy_equality,2,66,0.08153691140533242,0.20243550822234305
LogisticRegression,overall_accuracy_equality,2,67,0.10233048804336597,0.17425347602837377
LogisticRegression,overall_accuracy_equality,2,68,0.08008317711792334,0.19701417484215614
LogisticRegression,overall_accuracy_equality,2,69,0.1415260766842502,0.10912695774512168
LogisticRegression,overall_accuracy_equality,2,70,0.041608265749276285,0.2453382343867462
LogisticRegression,overall_accuracy_equality,2,71,0.10555085229663287,0.17398623417881176
LogisticRegression,overall_accuracy_equality,2,72,0.05366638404656436,0.1999766104259112
LogisticRegression,overall_accuracy_equality,2,73,0.050329692387641206,0.18294339451060512
LogisticRegression,overall_accuracy_equality,2,74,0.039099017907597566,0.2123342236716822
LogisticRegression,overall_accuracy_equality,2,75,0.07396414455458428,0.24406236847404278
LogisticRegression,overall_accuracy_equality,2,76,0.05046992655427829,0.23660959025185524
LogisticRegression,overall_accuracy_equality,2,77,0.11500448020756945,0.19748271405678058
LogisticRegression,overall_accuracy_equality,2,78,0.1483812175282354,0.19846763558960154
LogisticRegression,overall_accuracy_equality,2,79,0.13566515482991454,0.24953352429383283
LogisticRegression,overall_accuracy_equality,2,80,0.12800797770803274,0.11300940713334301
LogisticRegression,overall_accuracy_equality,2,81,0.028350578695406276,0.19236174390707697
LogisticRegression,overall_accuracy_equality,2,82,0.06568870917412106,0.26331158196157556
LogisticRegression,overall_accuracy_equality,2,83,0.055060366642784464,0.2456175059222893
LogisticRegression,overall_accuracy_equality,2,84,0.1267296585946472,0.17993196166872893
LogisticRegression,overall_accuracy_equality,2,85,0.1319897342995169,0.2331988315729262
LogisticRegression,overall_accuracy_equality,2,86,0.11815392940392942,0.2625201229054577
LogisticRegression,overall_accuracy_equality,2,87,0.08505648752705103,0.20995748015100127
LogisticRegression,overall_accuracy_equality,2,88,0.166325833097985,0.2025884030402828
LogisticRegression,overall_accuracy_equality,2,89,0.09232015798526252,0.2304825731827114
LogisticRegression,overall_accuracy_equality,2,90,0.09314973579988892,0.1458564813634055
LogisticRegression,overall_accuracy_equality,2,91,0.07724000835462122,0.2083140926506403
LogisticRegression,overall_accuracy_equality,2,92,0.1072818328631234,0.17976249570496047
LogisticRegression,overall_accuracy_equality,2,93,0.05995090670094483,0.09994281568980698
LogisticRegression,overall_accuracy_equality,2,94,0.13824333618494555,0.22553686200566825
LogisticRegression,overall_accuracy_equality,2,95,0.08338845318268458,0.2043371853209419
LogisticRegression,overall_accuracy_equality,2,96,0.056590192640912834,0.15206419129406168
LogisticRegression,overall_accuracy_equality,2,97,0.15458041686211674,0.17455355521294116
LogisticRegression,overall_accuracy_equality,2,98,0.1261134363071279,0.2717505651824857
LogisticRegression,overall_accuracy_equality,2,99,0.04647276458688723,0.295584064683284
LogisticRegression,overall_accuracy_equality,2,100,0.046597755646433286,0.12635227930398557
LogisticRegression,overall_accuracy_equality,3,1,0.09642806964724775,0.13996634638369243
LogisticRegression,overall_accuracy_equality,3,2,0.1436838624338624,0.137556240875248
LogisticRegression,overall_accuracy_equality,3,3,0.06620401490241529,0.24209900877871016
LogisticRegression,overall_accuracy_equality,3,4,0.0771572863213219,0.17398442108330192
LogisticRegression,overall_accuracy_equality,3,5,0.07231284310803093,0.1233950901950647
LogisticRegression,overall_accuracy_equality,3,6,0.060736717652969646,0.21865655956847724
LogisticRegression,overall_accuracy_equality,3,7,0.112425276884659,0.08820926530121823
LogisticRegression,overall_accuracy_equality,3,8,0.10291699611736256,0.1721403974294208
