model,unfairness_metric,unfairness_weight,iteration,unfairness,auc,protected_column_selected_prop
GaussianNB,overall_accuracy_equality,2,14,0.14127423908688452,0.6456088742836694,0.5
GaussianNB,overall_accuracy_equality,2,15,0.15573377841397204,0.591850177915118,0.25
GaussianNB,overall_accuracy_equality,2,16,0.11473917030436301,0.6513774414671119,0.5
GaussianNB,overall_accuracy_equality,2,17,0.10572144895943522,0.6314743270039056,0.25
GaussianNB,overall_accuracy_equality,2,18,0.0644985186651853,0.5506668785935427,0.25
GaussianNB,overall_accuracy_equality,2,19,0.09697491676896709,0.658763872477203,0.5
GaussianNB,overall_accuracy_equality,2,20,0.10600899100899099,0.5806654274118438,0.0
GaussianNB,overall_accuracy_equality,2,21,0.15897278397278397,0.5320668715295696,0.5
GaussianNB,overall_accuracy_equality,2,22,0.1527787091877698,0.5842485602077444,0.25
GaussianNB,overall_accuracy_equality,2,23,0.15001833225201439,0.5657252948201223,0.25
GaussianNB,overall_accuracy_equality,2,24,0.09899494316355231,0.5710604543120306,0.25
GaussianNB,overall_accuracy_equality,2,25,0.0479111349177139,0.614829740750809,0.25
GaussianNB,overall_accuracy_equality,2,26,0.059302851556372674,0.5713554664317979,0.25
GaussianNB,overall_accuracy_equality,2,27,0.12141583205333166,0.5669758596950264,0.25
GaussianNB,overall_accuracy_equality,2,28,0.08094651545434356,0.6373100389407781,0.25
GaussianNB,overall_accuracy_equality,2,29,0.0987042221263787,0.6050610121819262,0.0
GaussianNB,overall_accuracy_equality,2,30,0.07944400480164311,0.5943405931679767,0.25
GaussianNB,overall_accuracy_equality,2,31,0.10704651471787852,0.6114743171642727,0.5
GaussianNB,overall_accuracy_equality,2,32,0.09267549599046213,0.5967798506299666,0.5
GaussianNB,overall_accuracy_equality,2,33,0.132154096251934,0.5852546041841656,0.25
GaussianNB,overall_accuracy_equality,2,34,0.1408418645918646,0.5883230098401964,0.25
GaussianNB,overall_accuracy_equality,2,35,0.06746376240083334,0.5229834412323703,0.0
GaussianNB,overall_accuracy_equality,2,36,0.14339665531536477,0.5719187745425278,0.5
GaussianNB,overall_accuracy_equality,2,37,0.08111381944715278,0.6025059389020138,0.0
GaussianNB,overall_accuracy_equality,2,38,0.14984426646325963,0.5843284031761886,0.5
GaussianNB,overall_accuracy_equality,2,39,0.09324280420771647,0.5913908713085664,0.25
GaussianNB,overall_accuracy_equality,2,40,0.12379942897068948,0.6112348130185645,0.25
GaussianNB,overall_accuracy_equality,2,41,0.07286543984141708,0.6203140907786453,0.5
GaussianNB,overall_accuracy_equality,2,42,0.20078506353156372,0.6201898176124968,0.25
GaussianNB,overall_accuracy_equality,2,43,0.1247125351216916,0.6130408475011071,0.25
GaussianNB,overall_accuracy_equality,2,44,0.08930204924515729,0.5901427554865889,0.5
GaussianNB,overall_accuracy_equality,2,45,0.0670738609063059,0.6267352514889026,0.5
GaussianNB,overall_accuracy_equality,2,46,0.09519640256768402,0.5468604312354313,0.5
GaussianNB,overall_accuracy_equality,2,47,0.0591570471862234,0.5771175253388466,0.0
GaussianNB,overall_accuracy_equality,2,48,0.05150665036439253,0.61597950050969,0.25
GaussianNB,overall_accuracy_equality,2,49,0.10153969750171922,0.6257716156217694,0.25
GaussianNB,overall_accuracy_equality,2,50,0.06936205617458345,0.5905950436285612,0.25
GaussianNB,overall_accuracy_equality,2,51,0.11321236071236074,0.6030263798772701,0.5
GaussianNB,overall_accuracy_equality,2,52,0.09989510100183052,0.6331748094111979,0.25
GaussianNB,overall_accuracy_equality,2,53,0.08831549889978661,0.628842291805901,0.5
GaussianNB,overall_accuracy_equality,2,54,0.11593420871523971,0.6231135847552978,0.5
GaussianNB,overall_accuracy_equality,2,55,0.03912336357819454,0.6079482107748,0.25
GaussianNB,overall_accuracy_equality,2,56,0.2125560132430552,0.5902575673362348,0.25
GaussianNB,overall_accuracy_equality,2,57,0.12050661700928603,0.581036159869942,0.5
GaussianNB,overall_accuracy_equality,2,58,0.11701325324180017,0.621692474391297,0.5
GaussianNB,overall_accuracy_equality,2,59,0.10924039726156089,0.620910490345524,0.0
GaussianNB,overall_accuracy_equality,2,60,0.10969677888877875,0.6109493052830649,0.0
GaussianNB,overall_accuracy_equality,2,61,0.08532993859912066,0.6016289266289265,0.25
GaussianNB,overall_accuracy_equality,2,62,0.09225466633601079,0.5523293754750801,0.25
GaussianNB,overall_accuracy_equality,2,63,0.14518660826228974,0.5882652725814118,0.25
GaussianNB,overall_accuracy_equality,2,64,0.08637858255505312,0.6061572844336005,0.5
GaussianNB,overall_accuracy_equality,2,65,0.0992413979440144,0.5748367333562503,0.0
GaussianNB,overall_accuracy_equality,2,66,0.06269027884159464,0.5845582035926356,0.0
GaussianNB,overall_accuracy_equality,2,67,0.06837584638781627,0.5957093479339242,0.25
GaussianNB,overall_accuracy_equality,2,68,0.19338468862593752,0.5858706317288662,0.5
GaussianNB,overall_accuracy_equality,2,69,0.14644810397469857,0.5839068369839437,0.25
GaussianNB,overall_accuracy_equality,2,70,0.146112596078739,0.5408106439729955,0.25
GaussianNB,overall_accuracy_equality,2,71,0.13240668614086334,0.5964068905554276,0.75
GaussianNB,overall_accuracy_equality,2,72,0.07011037384671857,0.6066077399952228,0.75
GaussianNB,overall_accuracy_equality,2,73,0.23043455583109512,0.6019854239917068,0.0
GaussianNB,overall_accuracy_equality,2,74,0.11415497915002239,0.6360949806547616,0.25
GaussianNB,overall_accuracy_equality,2,75,0.08982900989688128,0.6222328189882578,0.25
GaussianNB,overall_accuracy_equality,2,76,0.12881397380374446,0.5603420342495973,0.25
GaussianNB,overall_accuracy_equality,2,77,0.10837241090387545,0.625866734282319,0.5
GaussianNB,overall_accuracy_equality,2,78,0.07363723920548357,0.638020030111178,0.5
GaussianNB,overall_accuracy_equality,2,79,0.029792099586149923,0.6279101011697401,0.0
GaussianNB,overall_accuracy_equality,2,80,0.09181051579923348,0.5803766495144889,0.5
GaussianNB,overall_accuracy_equality,2,81,0.05632828119897082,0.6494537253133285,0.25
GaussianNB,overall_accuracy_equality,2,82,0.052349004923375644,0.5850589776154203,0.5
GaussianNB,overall_accuracy_equality,2,83,0.09630719482459327,0.5501119830227403,0.25
GaussianNB,overall_accuracy_equality,2,84,0.07253363531967649,0.611175252358557,0.0
GaussianNB,overall_accuracy_equality,2,85,0.09120248538011697,0.6284967692337117,0.0
GaussianNB,overall_accuracy_equality,2,86,0.09600607725607728,0.6250324815697752,0.0
GaussianNB,overall_accuracy_equality,2,87,0.12572598763725762,0.5831816407047068,0.0
GaussianNB,overall_accuracy_equality,2,88,0.11000509687218546,0.5699279800892704,0.25
GaussianNB,overall_accuracy_equality,2,89,0.10384626512961048,0.61164002034866,0.25
GaussianNB,overall_accuracy_equality,2,90,0.102765740585711,0.5701535368757701,0.25
GaussianNB,overall_accuracy_equality,2,91,0.1616069159603708,0.5742821223340391,0.25
GaussianNB,overall_accuracy_equality,2,92,0.1558968211252818,0.6038835587861529,0.25
GaussianNB,overall_accuracy_equality,2,93,0.09039939141738743,0.6227177644462168,0.0
GaussianNB,overall_accuracy_equality,2,94,0.12645487535749705,0.6075021663226037,0.75
GaussianNB,overall_accuracy_equality,2,95,0.15056206035118644,0.6189096206965772,0.5
GaussianNB,overall_accuracy_equality,2,96,0.09581283437247284,0.6200688450091665,0.25
GaussianNB,overall_accuracy_equality,2,97,0.21756638659745567,0.5918004487088879,0.25
GaussianNB,overall_accuracy_equality,2,98,0.05519590762178253,0.5842514009220849,0.25
