model,unfairness_metric,unfairness_weight,iteration,unfairness,auc,protected_column_selected_prop
GaussianNB,overall_accuracy_equality,1,24,0.07666122074633902,0.7747996300461031,0.0
GaussianNB,overall_accuracy_equality,1,25,0.0819804507232855,0.7720403390745536,0.0
GaussianNB,overall_accuracy_equality,1,26,0.08558556024610656,0.7775046059829301,0.0
GaussianNB,overall_accuracy_equality,1,27,0.08589616031880257,0.7751795152223819,0.0
GaussianNB,overall_accuracy_equality,1,28,0.0838749773791459,0.7759989588591534,0.0
GaussianNB,overall_accuracy_equality,1,29,0.07627119964169607,0.7728588976459715,0.0
GaussianNB,overall_accuracy_equality,1,30,0.07494939049595822,0.7709819654534008,0.0
GaussianNB,overall_accuracy_equality,1,31,0.07726269006248462,0.7723429648889352,0.0
GaussianNB,overall_accuracy_equality,1,32,0.0870606619938133,0.776877871509487,0.0
GaussianNB,overall_accuracy_equality,1,33,0.07483154619983931,0.7717585493853227,0.0
GaussianNB,overall_accuracy_equality,1,34,0.07504727270657952,0.7725325505781135,0.0
GaussianNB,overall_accuracy_equality,1,35,0.07599127335957989,0.7728519313696997,0.0
GaussianNB,overall_accuracy_equality,1,36,0.09856224364301627,0.7786998077201223,0.0
GaussianNB,overall_accuracy_equality,1,37,0.07364074678100427,0.7727492528100991,0.0
GaussianNB,overall_accuracy_equality,1,38,0.08816943885618875,0.7717638897263767,0.0
GaussianNB,overall_accuracy_equality,1,39,0.08919588365980213,0.7761104482479269,0.0
GaussianNB,overall_accuracy_equality,1,40,0.07822358963171547,0.7748295597268218,0.0
GaussianNB,overall_accuracy_equality,1,41,0.07449466030818253,0.7703989543086787,0.0
GaussianNB,overall_accuracy_equality,1,42,0.07464574538566873,0.7730454864070109,0.0
GaussianNB,overall_accuracy_equality,1,43,0.07776266080031399,0.7704322375026186,0.0
GaussianNB,overall_accuracy_equality,1,44,0.05619456873060211,0.7653619335485641,0.0
GaussianNB,overall_accuracy_equality,1,45,0.08677722264709689,0.7759655894691257,0.0
GaussianNB,overall_accuracy_equality,1,46,0.0723128414762847,0.7712406333031339,0.0
GaussianNB,overall_accuracy_equality,1,47,0.0948467055696863,0.7743459163675654,0.0
GaussianNB,overall_accuracy_equality,1,48,0.08492425695457084,0.7749506042948372,0.0
GaussianNB,overall_accuracy_equality,1,49,0.07716372719767306,0.7732023895504224,0.0
GaussianNB,overall_accuracy_equality,1,50,0.07475145887637416,0.7717120098466708,0.0
GaussianNB,overall_accuracy_equality,1,51,0.09425628512422382,0.7776031866155889,0.0
GaussianNB,overall_accuracy_equality,1,52,0.07644729025675284,0.7736049142149195,0.0
GaussianNB,overall_accuracy_equality,1,53,0.08152514478359696,0.773547325053567,0.0
GaussianNB,overall_accuracy_equality,1,54,0.07558735313778148,0.7717027907909022,0.0
GaussianNB,overall_accuracy_equality,1,55,0.07503980232077789,0.7710088996724748,0.0
GaussianNB,overall_accuracy_equality,1,56,0.08623537166667367,0.7753339244415248,0.0
GaussianNB,overall_accuracy_equality,1,57,0.07561250374194711,0.7726355428145781,0.0
GaussianNB,overall_accuracy_equality,1,58,0.07459994939893766,0.7714493000997307,0.0
GaussianNB,overall_accuracy_equality,1,59,0.07599194740751708,0.7741362534792925,0.0
GaussianNB,overall_accuracy_equality,1,60,0.0743573119010758,0.7704204993113383,0.0
GaussianNB,overall_accuracy_equality,1,61,0.08648858068572504,0.7735195025911752,0.0
GaussianNB,overall_accuracy_equality,1,62,0.0750643448679863,0.7721156269324524,0.0
GaussianNB,overall_accuracy_equality,1,63,0.08756010780512039,0.7765717630616142,0.0
GaussianNB,overall_accuracy_equality,1,64,0.0859080945199013,0.7725940767851431,0.0
GaussianNB,overall_accuracy_equality,1,65,0.08275530619553537,0.7711003148782583,0.0
GaussianNB,overall_accuracy_equality,1,66,0.08301330543730798,0.7744000987878431,0.0
GaussianNB,overall_accuracy_equality,1,67,0.07790150756068173,0.7737887279963633,0.0
GaussianNB,overall_accuracy_equality,1,68,0.07636874820667863,0.7720405016153561,0.0
GaussianNB,overall_accuracy_equality,1,69,0.08505270177760377,0.7709513901199396,0.0
GaussianNB,overall_accuracy_equality,1,70,0.07129015754788784,0.772122042453707,0.0
GaussianNB,overall_accuracy_equality,1,71,0.08470393549278815,0.7772446592662672,0.0
GaussianNB,overall_accuracy_equality,1,72,0.07482400437493503,0.7731603751032852,0.0
GaussianNB,overall_accuracy_equality,1,73,0.0760464413590746,0.7742405829843343,0.0
GaussianNB,overall_accuracy_equality,1,74,0.07801233730071172,0.7752740214446442,0.0
GaussianNB,overall_accuracy_equality,1,75,0.08479979423864228,0.771620944164016,0.0
GaussianNB,overall_accuracy_equality,1,76,0.07594487148824602,0.7743595107408631,0.0
GaussianNB,overall_accuracy_equality,1,77,0.08508201063411877,0.7738640945641052,0.0
GaussianNB,overall_accuracy_equality,1,78,0.08619319099593101,0.7740432202365273,0.0
GaussianNB,overall_accuracy_equality,1,79,0.08458395943436056,0.7730184961075104,0.0
GaussianNB,overall_accuracy_equality,1,80,0.08487763424010716,0.7755851144659694,0.0
GaussianNB,overall_accuracy_equality,1,81,0.08567598075740626,0.776158864642022,0.0
GaussianNB,overall_accuracy_equality,1,82,0.07483469978966895,0.7711320482839552,0.0
GaussianNB,overall_accuracy_equality,1,83,0.10650621715236969,0.7798272693746373,0.0
GaussianNB,overall_accuracy_equality,1,84,0.08282218445532047,0.7751973281754754,0.0
GaussianNB,overall_accuracy_equality,1,85,0.07268363498606245,0.7700744114659412,0.0
GaussianNB,overall_accuracy_equality,1,86,0.07778995406608516,0.7730385138912117,0.0
GaussianNB,overall_accuracy_equality,1,87,0.08660689497971721,0.7744873566906956,0.0
GaussianNB,overall_accuracy_equality,1,88,0.08491633433574708,0.7734743732716443,0.0
GaussianNB,overall_accuracy_equality,1,89,0.07658778250042697,0.7730417520455837,0.0
GaussianNB,overall_accuracy_equality,1,90,0.09427700464420055,0.779098074491546,0.0
GaussianNB,overall_accuracy_equality,1,91,0.08716138284801964,0.7763109365124689,0.0
GaussianNB,overall_accuracy_equality,1,92,0.07707511982873722,0.7717534123630647,0.0
GaussianNB,overall_accuracy_equality,1,93,0.08660528949646387,0.7770848926010263,0.0
GaussianNB,overall_accuracy_equality,1,94,0.07259427455097722,0.7714542398333057,0.0
GaussianNB,overall_accuracy_equality,1,95,0.07818610331347142,0.7725435998549011,0.0
GaussianNB,overall_accuracy_equality,1,96,0.08400311903206337,0.7751055520768115,0.0
GaussianNB,overall_accuracy_equality,1,97,0.07519334987460582,0.7722707053469069,0.0
GaussianNB,overall_accuracy_equality,1,98,0.08949061122358387,0.7739768456302689,0.0
GaussianNB,overall_accuracy_equality,1,99,0.07478418261003333,0.7709845768979567,0.0
GaussianNB,overall_accuracy_equality,1,100,0.07604552341498738,0.771571494517789,0.0
GaussianNB,overall_accuracy_equality,2,1,0.00811356375418193,0.7487086292095486,0.0
GaussianNB,overall_accuracy_equality,2,2,0.00966329915378486,0.7489718430174819,0.0
GaussianNB,overall_accuracy_equality,2,3,0.0075199300766704835,0.7475552529547431,0.0
GaussianNB,overall_accuracy_equality,2,4,0.0051450338033779686,0.7472251366485718,0.0
GaussianNB,overall_accuracy_equality,2,5,0.007335038049330528,0.7466386897826495,0.0
GaussianNB,overall_accuracy_equality,2,6,0.008736978757721059,0.7481332411882327,0.0
GaussianNB,overall_accuracy_equality,2,7,0.004073359417297945,0.749778014747015,0.0
GaussianNB,overall_accuracy_equality,2,8,0.00532884273855716,0.7507390353879803,0.0
GaussianNB,overall_accuracy_equality,2,9,0.007536895056428794,0.7502699579263814,0.0
GaussianNB,overall_accuracy_equality,2,10,0.009335546414917129,0.7491315418841549,0.0
GaussianNB,overall_accuracy_equality,2,11,0.006901084227555282,0.7478607548509113,0.0
GaussianNB,overall_accuracy_equality,2,12,0.0060124886182289505,0.7475825548201639,0.0
GaussianNB,overall_accuracy_equality,2,13,0.012716661681242858,0.7486901894816619,0.0
GaussianNB,overall_accuracy_equality,2,14,0.003925411508404225,0.7484875307900796,0.0
GaussianNB,overall_accuracy_equality,2,15,0.0038573857288032587,0.7497920871012581,0.0
GaussianNB,overall_accuracy_equality,2,16,0.0086320598490639,0.7483181066440099,0.0
GaussianNB,overall_accuracy_equality,2,17,0.011071664423516508,0.7464343541414293,0.0
GaussianNB,overall_accuracy_equality,2,18,0.006206833362649544,0.748225664492409,0.0
GaussianNB,overall_accuracy_equality,2,19,0.0047495638326092715,0.7496394319017653,0.0
GaussianNB,overall_accuracy_equality,2,20,0.006927973147206723,0.7512705324538228,0.0
